MES,ID_EMPRESA,ID_CONTA_CONTABIL,BP_TECWAY
01/2024,7,5.1.01.11.000001,0.0
01/2024,7,5.1.01.11.000005,0.0
01/2024,7,5.1.01.11.000006,0.46084
01/2024,7,5.1.01.11.000007,0.76556
01/2024,7,5.1.01.11.000008,0.01398
01/2024,7,5.1.01.11.000016,0.1155
01/2024,7,5.1.01.11.000017,0.532
01/2024,7,5.1.01.11.000027,0.0
01/2024,7,5.1.01.13.000001,0.0
01/2024,7,5.1.02.01.000009,0.0
01/2024,7,5.1.02.01.000010,0.0
01/2024,7,5.1.02.01.000011,0.0
01/2024,7,5.1.04.01.000001,2.08905
01/2024,7,5.1.04.01.000002,0.0
01/2024,7,5.1.04.01.000003,14.69278
01/2024,7,5.1.04.01.000004,14.31122
01/2024,7,5.1.04.01.000005,0.0
01/2024,7,5.1.04.01.000006,0.36398
01/2024,7,5.1.04.01.000014,0.0
01/2024,7,5.1.04.02.000001,-0.03667
01/2024,7,5.1.04.02.000002,-6e-05
01/2024,7,5.1.04.02.000003,-0.0139
01/2024,7,5.2.01.01.000001,-0.03
01/2024,7,5.9.01.01.000001,0.0
01/2024,7,5.9.01.02.000001,0.0
01/2024,999,1.1.01.01.000001,1.31592
01/2024,999,1.1.01.01.000006,0.0
01/2024,999,1.1.01.01.000007,0.0
01/2024,999,1.1.01.01.000020,0.0
01/2024,999,1.1.01.03.000001,0.001
01/2024,999,1.1.01.03.000002,0.04615
01/2024,999,1.1.01.03.000003,0.0
01/2024,999,1.1.01.03.000004,-0.0
01/2024,999,1.1.01.03.000005,22.89724
01/2024,999,1.1.01.03.000006,0.1167
01/2024,999,1.1.01.03.000007,0.2425
01/2024,999,1.1.01.03.000008,0.0
01/2024,999,1.1.01.03.000009,0.02619
01/2024,999,1.1.01.03.000010,0.0
01/2024,999,1.1.01.03.000016,0.0
01/2024,999,1.1.01.03.000019,0.0002
01/2024,999,1.1.01.03.000020,0.98981
01/2024,999,1.1.01.03.000022,210.0
01/2024,999,1.1.01.03.000027,0.0
01/2024,999,1.1.01.04.000001,0.0
01/2024,999,1.1.01.04.000002,0.39612
01/2024,999,1.1.01.04.000004,0.0
01/2024,999,1.1.01.04.000005,29.91159
01/2024,999,1.1.01.04.000006,0.0
01/2024,999,1.1.01.04.000007,0.0
01/2024,999,1.1.01.04.000008,0.00053
01/2024,999,1.1.01.04.000009,2305.12681
01/2024,999,1.1.01.04.000011,0.0
01/2024,999,1.1.01.04.000016,273.91202
01/2024,999,1.1.01.04.000018,1391.89964
01/2024,999,1.1.01.04.000019,0.0
01/2024,999,1.1.02.01.000005,-0.0
01/2024,999,1.1.02.01.000009,0.0
01/2024,999,1.1.02.01.000010,810.1398
01/2024,999,1.1.02.01.000013,0.0
01/2024,999,1.1.02.01.000017,3.6
01/2024,999,1.1.02.01.000031,28.94203
01/2024,999,1.1.02.01.000032,294.00443
01/2024,999,1.1.02.01.000033,14.9
01/2024,999,1.1.02.01.000035,7.42499
01/2024,999,1.1.02.01.000036,0.0
01/2024,999,1.1.02.01.000039,0.0
01/2024,999,1.1.02.01.000045,2410.92634
01/2024,999,1.1.02.01.000046,25.05942
01/2024,999,1.1.02.01.000049,8307.48637
01/2024,999,1.1.02.01.000050,46.5348
01/2024,999,1.1.02.01.000051,1891.48451
01/2024,999,1.1.02.01.000054,468.46106
01/2024,999,1.1.02.01.000056,168.3552
01/2024,999,1.1.02.01.000057,0.0
01/2024,999,1.1.02.01.000058,56.94018
01/2024,999,1.1.02.01.000061,0.0
01/2024,999,1.1.02.01.000062,24.02651
01/2024,999,1.1.02.01.000063,17.5
01/2024,999,1.1.02.01.000065,0.0
01/2024,999,1.1.02.01.000066,75.89997
01/2024,999,1.1.02.01.000067,818.9753
01/2024,999,1.1.02.01.000068,0.0
01/2024,999,1.1.02.01.000075,0.0
01/2024,999,1.1.02.01.000082,18.5526
01/2024,999,1.1.02.01.000085,16919.55338
01/2024,999,1.1.02.01.000086,0.0
01/2024,999,1.1.02.01.000097,0.0
01/2024,999,1.1.02.01.000099,0.0
01/2024,999,1.1.02.02.000001,954.95069
01/2024,999,1.1.02.02.000005,430.10044
01/2024,999,1.1.02.02.000006,0.0
01/2024,999,1.1.02.02.000008,0.0
01/2024,999,1.1.02.02.000009,0.0
01/2024,999,1.1.02.02.000010,0.0
01/2024,999,1.1.02.02.000011,0.0
01/2024,999,1.1.02.02.000012,0.0
01/2024,999,1.1.02.02.000013,127.90979
01/2024,999,1.1.02.02.000014,0.0
01/2024,999,1.1.02.02.000015,141.7586
01/2024,999,1.1.02.02.000016,0.0
01/2024,999,1.1.02.02.000017,26.8
01/2024,999,1.1.02.02.000018,0.0
01/2024,999,1.1.02.02.000019,57.00875
01/2024,999,1.1.02.02.000020,284.11604
01/2024,999,1.1.02.02.000021,0.0
01/2024,999,1.1.02.02.000022,0.0
01/2024,999,1.1.02.02.000023,32.44305
01/2024,999,1.1.02.02.000024,0.0
01/2024,999,1.1.02.02.000026,0.0
01/2024,999,1.1.02.04.000033,0.0
01/2024,999,1.1.02.05.000001,0.0
01/2024,999,1.1.02.05.000002,0.0
01/2024,999,1.1.02.05.000003,0.0
01/2024,999,1.1.02.05.000004,0.0
01/2024,999,1.1.02.05.000005,0.0
01/2024,999,1.1.02.05.000006,0.0
01/2024,999,1.1.02.05.000007,0.0
01/2024,999,1.1.02.05.000008,0.0
01/2024,999,1.1.02.05.000009,0.0
01/2024,999,1.1.02.05.000010,0.0
01/2024,999,1.1.02.05.000015,0.0
01/2024,999,1.1.02.05.000016,0.0
01/2024,999,1.1.02.05.000019,0.0
01/2024,999,1.1.02.05.000021,0.0
01/2024,999,1.1.02.05.000023,0.0
01/2024,999,1.1.02.05.000024,0.0
01/2024,999,1.1.02.05.000026,0.0
01/2024,999,1.1.02.05.000029,0.0
01/2024,999,1.1.02.05.000031,0.0
01/2024,999,1.1.02.05.000036,0.0
01/2024,999,1.1.02.05.000037,0.0
01/2024,999,1.1.02.05.000038,0.0
01/2024,999,1.1.02.05.000039,0.0
01/2024,999,1.1.02.05.000042,0.0
01/2024,999,1.1.02.05.000043,0.0
01/2024,999,1.1.02.05.000044,0.0
01/2024,999,1.1.02.05.000045,0.0
01/2024,999,1.1.02.05.000046,0.0
01/2024,999,1.1.02.05.000047,0.0
01/2024,999,1.1.02.05.000048,0.0
01/2024,999,1.1.02.05.000050,0.0
01/2024,999,1.1.02.05.000051,0.0
01/2024,999,1.1.02.05.000052,0.0
01/2024,999,1.1.02.05.000054,0.0
01/2024,999,1.1.02.05.000055,0.0
01/2024,999,1.1.02.05.000056,184.3561
01/2024,999,1.1.02.05.000058,0.0
01/2024,999,1.1.02.05.000060,0.0
01/2024,999,1.1.02.05.000064,45.0
01/2024,999,1.1.02.05.000065,0.0
01/2024,999,1.1.02.05.000067,0.0
01/2024,999,1.1.02.05.000069,0.0
01/2024,999,1.1.02.05.000070,0.0
01/2024,999,1.1.02.05.000071,7.5
01/2024,999,1.1.02.05.000072,18.0
01/2024,999,1.1.02.05.000073,18.0
01/2024,999,1.1.02.05.000075,18.0
01/2024,999,1.1.02.05.000077,0.0
01/2024,999,1.1.02.05.000078,0.0
01/2024,999,1.1.02.05.000079,43.0
01/2024,999,1.1.02.05.000082,0.0
01/2024,999,1.1.02.05.000085,0.0
01/2024,999,1.1.02.05.000089,0.0
01/2024,999,1.1.02.05.000090,0.0
01/2024,999,1.1.02.05.000091,0.0
01/2024,999,1.1.02.05.000092,70.0
01/2024,999,1.1.02.05.000093,0.0
01/2024,999,1.1.02.05.000094,0.0
01/2024,999,1.1.02.05.000095,0.0
01/2024,999,1.1.02.05.000096,0.0
01/2024,999,1.1.02.05.000099,-0.0
01/2024,999,1.1.02.05.000100,0.0
01/2024,999,1.1.02.05.000101,0.0
01/2024,999,1.1.02.05.000102,0.0
01/2024,999,1.1.02.05.000103,0.0
01/2024,999,1.1.02.05.000104,0.0
01/2024,999,1.1.02.05.000105,0.0
01/2024,999,1.1.02.05.000106,0.0
01/2024,999,1.1.02.05.000108,0.0
01/2024,999,1.1.02.05.000109,0.0
01/2024,999,1.1.02.05.000110,0.0
01/2024,999,1.1.02.05.000111,0.0
01/2024,999,1.1.02.05.000112,0.0
01/2024,999,1.1.02.05.000114,0.0
01/2024,999,1.1.02.05.000115,0.0
01/2024,999,1.1.02.05.000116,0.0
01/2024,999,1.1.02.05.000118,0.0
01/2024,999,1.1.02.05.000119,0.0
01/2024,999,1.1.02.05.000120,0.0
01/2024,999,1.1.02.05.000121,0.0
01/2024,999,1.1.02.05.000122,0.0
01/2024,999,1.1.02.05.000124,0.0
01/2024,999,1.1.02.05.000125,0.0
01/2024,999,1.1.02.05.000126,0.0
01/2024,999,1.1.02.05.000127,0.0
01/2024,999,1.1.02.05.000128,-0.0
01/2024,999,1.1.02.05.000129,0.0
01/2024,999,1.1.02.05.000130,35.1
01/2024,999,1.1.02.05.000131,0.0
01/2024,999,1.1.02.05.000132,0.0
01/2024,999,1.1.02.05.000133,0.0
01/2024,999,1.1.02.05.000134,0.0
01/2024,999,1.1.02.05.000135,0.0
01/2024,999,1.1.02.05.000136,0.0
01/2024,999,1.1.02.05.000137,0.0
01/2024,999,1.1.02.05.000138,0.0
01/2024,999,1.1.02.05.000140,0.0
01/2024,999,1.1.02.05.000141,0.0
01/2024,999,1.1.02.05.000151,330.0
01/2024,999,1.1.02.05.000152,0.0
01/2024,999,1.1.02.05.000154,0.0
01/2024,999,1.1.02.05.000155,115.0
01/2024,999,1.1.02.05.000156,0.0
01/2024,999,1.1.02.05.000157,0.0
01/2024,999,1.1.02.05.000158,0.0
01/2024,999,1.1.02.05.000159,0.0
01/2024,999,1.1.02.05.000160,0.0
01/2024,999,1.1.02.05.000161,0.0
01/2024,999,1.1.02.05.000162,0.0
01/2024,999,1.1.02.05.000163,0.0
01/2024,999,1.1.02.05.000164,0.0
01/2024,999,1.1.02.05.000165,0.0
01/2024,999,1.1.02.05.000166,0.0
01/2024,999,1.1.02.05.000167,0.0
01/2024,999,1.1.02.05.000168,0.0
01/2024,999,1.1.02.05.000171,0.0
01/2024,999,1.1.02.05.000172,0.0
01/2024,999,1.1.02.05.000178,17.10039
01/2024,999,1.1.02.05.000179,150.0
01/2024,999,1.1.02.05.000180,0.0
01/2024,999,1.1.02.05.000181,0.0
01/2024,999,1.1.02.05.000182,0.0
01/2024,999,1.1.02.05.000183,0.0
01/2024,999,1.1.02.05.000184,0.0
01/2024,999,1.1.02.05.000185,0.0
01/2024,999,1.1.02.05.000186,0.0
01/2024,999,1.1.02.05.000187,0.0
01/2024,999,1.1.02.05.000189,0.0
01/2024,999,1.1.02.05.000191,0.0
01/2024,999,1.1.02.05.000192,0.0
01/2024,999,1.1.02.05.000196,120.0
01/2024,999,1.1.02.05.000197,0.0
01/2024,999,1.1.02.05.000198,0.0
01/2024,999,1.1.02.05.000199,0.0
01/2024,999,1.1.02.05.000200,0.0
01/2024,999,1.1.02.05.000201,0.0
01/2024,999,1.1.02.05.000202,0.0
01/2024,999,1.1.02.05.000203,0.0
01/2024,999,1.1.02.05.000204,0.0
01/2024,999,1.1.02.05.000206,0.0
01/2024,999,1.1.02.05.000207,0.0
01/2024,999,1.1.02.05.000208,0.0
01/2024,999,1.1.02.05.000209,0.0
01/2024,999,1.1.02.05.000210,0.0
01/2024,999,1.1.02.05.000211,0.0
01/2024,999,1.1.02.05.000212,0.0
01/2024,999,1.1.02.05.000213,0.0
01/2024,999,1.1.02.05.000214,25.83118
01/2024,999,1.1.02.05.000215,0.0
01/2024,999,1.1.02.05.000218,0.0
01/2024,999,1.1.02.05.000219,0.0
01/2024,999,1.1.02.05.000220,0.0
01/2024,999,1.1.02.05.000221,0.0
01/2024,999,1.1.02.05.000224,0.0
01/2024,999,1.1.02.05.000225,0.0
01/2024,999,1.1.02.05.000226,0.0
01/2024,999,1.1.02.05.000227,120.0
01/2024,999,1.1.02.05.000228,-0.0
01/2024,999,1.1.02.05.000229,0.0
01/2024,999,1.1.02.05.000230,0.0
01/2024,999,1.1.02.05.000234,0.0
01/2024,999,1.1.02.05.000235,0.0
01/2024,999,1.1.02.05.000236,0.0
01/2024,999,1.1.02.05.000237,0.0
01/2024,999,1.1.02.05.000238,0.0
01/2024,999,1.1.02.05.000239,0.0
01/2024,999,1.1.02.05.000240,0.0
01/2024,999,1.1.02.05.000241,0.0
01/2024,999,1.1.02.05.000242,0.0
01/2024,999,1.1.02.05.000243,0.0
01/2024,999,1.1.02.05.000244,0.0
01/2024,999,1.1.02.05.000247,0.0
01/2024,999,1.1.02.05.000248,0.0
01/2024,999,1.1.02.05.000249,0.0
01/2024,999,1.1.02.05.000250,0.0
01/2024,999,1.1.02.05.000251,0.0
01/2024,999,1.1.02.05.000301,0.0
01/2024,999,1.1.02.05.000302,0.0
01/2024,999,1.1.02.05.000303,0.0
01/2024,999,1.1.02.05.000312,0.0
01/2024,999,1.1.02.05.000313,0.0
01/2024,999,1.1.02.05.000315,0.0
01/2024,999,1.1.02.05.000316,0.0
01/2024,999,1.1.02.05.000317,0.0
01/2024,999,1.1.02.05.000318,0.0
01/2024,999,1.1.02.05.000321,0.0
01/2024,999,1.1.02.05.000322,0.0
01/2024,999,1.1.02.05.000323,0.0
01/2024,999,1.1.02.05.000324,0.0
01/2024,999,1.1.02.05.000325,0.0
01/2024,999,1.1.02.05.000326,0.0
01/2024,999,1.1.02.05.000327,0.0
01/2024,999,1.1.02.05.000328,0.0
01/2024,999,1.1.02.05.000330,0.0
01/2024,999,1.1.02.05.000331,0.0
01/2024,999,1.1.02.05.000332,0.0
01/2024,999,1.1.02.05.000333,0.0
01/2024,999,1.1.02.05.000334,0.0
01/2024,999,1.1.02.05.000338,0.0
01/2024,999,1.1.02.05.000339,0.0
01/2024,999,1.1.02.05.000340,0.0
01/2024,999,1.1.02.05.000341,0.0
01/2024,999,1.1.02.05.000342,0.0
01/2024,999,1.1.02.05.000344,0.0
01/2024,999,1.1.02.05.000345,0.0
01/2024,999,1.1.02.05.000347,0.0
01/2024,999,1.1.02.05.000348,0.0
01/2024,999,1.1.02.05.000354,0.0
01/2024,999,1.1.02.05.000356,0.0
01/2024,999,1.1.02.05.000357,0.0
01/2024,999,1.1.02.05.000358,0.0
01/2024,999,1.1.02.05.000359,0.0
01/2024,999,1.1.02.05.000360,0.0
01/2024,999,1.1.02.05.000362,0.0
01/2024,999,1.1.02.05.000363,0.0
01/2024,999,1.1.02.05.000364,0.0
01/2024,999,1.1.02.05.000366,0.0
01/2024,999,1.1.02.05.000367,0.0
01/2024,999,1.1.02.05.000368,0.0
01/2024,999,1.1.02.05.000369,0.0
01/2024,999,1.1.02.05.000371,0.0
01/2024,999,1.1.02.05.000373,0.0
01/2024,999,1.1.02.05.000374,0.0
01/2024,999,1.1.02.05.000375,0.0
01/2024,999,1.1.02.05.000376,0.0
01/2024,999,1.1.02.05.000377,0.0
01/2024,999,1.1.02.05.000378,0.0
01/2024,999,1.1.02.05.000379,0.0
01/2024,999,1.1.02.05.000380,0.0
01/2024,999,1.1.02.05.000381,0.0
01/2024,999,1.1.02.05.000383,0.0
01/2024,999,1.1.02.05.000385,0.0
01/2024,999,1.1.02.05.000386,0.0
01/2024,999,1.1.02.05.000387,0.0
01/2024,999,1.1.02.05.000388,0.0
01/2024,999,1.1.02.05.000389,0.0
01/2024,999,1.1.02.05.000390,0.0
01/2024,999,1.1.02.05.000391,0.0
01/2024,999,1.1.02.05.000392,0.0
01/2024,999,1.1.02.05.000393,0.0
01/2024,999,1.1.02.05.000394,0.0
01/2024,999,1.1.02.05.000395,0.0
01/2024,999,1.1.02.05.000396,0.0
01/2024,999,1.1.02.05.000397,0.0
01/2024,999,1.1.02.05.000398,0.0
01/2024,999,1.1.02.05.000399,0.0
01/2024,999,1.1.02.05.000400,0.0
01/2024,999,1.1.02.05.000406,0.0
01/2024,999,1.1.02.05.000407,0.0
01/2024,999,1.1.02.05.000408,0.0
01/2024,999,1.1.02.05.000409,0.0
01/2024,999,1.1.02.05.000412,0.0
01/2024,999,1.1.02.05.000413,0.0
01/2024,999,1.1.02.05.000414,0.0
01/2024,999,1.1.02.05.000415,0.0
01/2024,999,1.1.02.05.000416,0.0
01/2024,999,1.1.02.05.000417,0.0
01/2024,999,1.1.02.05.000418,0.0
01/2024,999,1.1.02.05.000419,0.0
01/2024,999,1.1.02.05.000420,0.0
01/2024,999,1.1.02.05.000421,0.0
01/2024,999,1.1.02.06.000001,-2354.0166
01/2024,999,1.1.02.07.000001,2222.24973
01/2024,999,1.1.02.07.000003,-0.0
01/2024,999,1.1.02.07.000004,0.0
01/2024,999,1.1.02.07.000005,0.0
01/2024,999,1.1.02.07.000008,-0.0
01/2024,999,1.1.02.07.000009,-0.0
01/2024,999,1.1.02.07.000010,0.0
01/2024,999,1.1.02.08.000002,620.20851
01/2024,999,1.1.02.08.000003,3650.11566
01/2024,999,1.1.02.09.000001,741.88019
01/2024,999,1.1.02.09.000003,13.2889
01/2024,999,1.1.02.09.000005,7.95661
01/2024,999,1.1.02.09.000007,36.72276
01/2024,999,1.1.02.09.000009,0.0
01/2024,999,1.1.02.10.000001,0.0
01/2024,999,1.1.03.01.000002,156.80537
01/2024,999,1.1.03.01.000003,0.0
01/2024,999,1.1.03.01.000005,-94.30045
01/2024,999,1.1.03.01.000006,0.0
01/2024,999,1.1.03.01.000007,0.0
01/2024,999,1.1.03.01.000008,0.0
01/2024,999,1.1.03.02.000003,150.0
01/2024,999,1.1.03.02.000004,0.0
01/2024,999,1.1.03.02.000007,0.0
01/2024,999,1.1.03.02.000009,0.0
01/2024,999,1.1.03.02.000013,0.0
01/2024,999,1.1.03.03.000001,12242.30901
01/2024,999,1.1.03.03.000002,4038.20882
01/2024,999,1.1.03.04.000001,5.7272
01/2024,999,1.1.03.04.000002,10.84015
01/2024,999,1.1.04.01.000002,0.0
01/2024,999,1.1.04.01.000005,38631.55325
01/2024,999,1.2.01.02.000001,0.0
01/2024,999,1.2.01.02.000002,94.83472
01/2024,999,1.2.01.02.000003,0.0
01/2024,999,1.2.01.02.000005,0.0
01/2024,999,1.2.02.01.000010,0.0
01/2024,999,1.2.02.02.000002,8190.02865
01/2024,999,1.2.02.02.000010,0.0
01/2024,999,1.2.02.02.000012,0.0
01/2024,999,1.2.02.03.000001,2156.17166
01/2024,999,1.2.02.03.000002,126.09627
01/2024,999,1.2.02.03.000003,177.90889
01/2024,999,1.2.02.03.000004,0.0
01/2024,999,1.2.02.03.000005,251.12643
01/2024,999,1.2.02.03.000007,2101.74196
01/2024,999,1.2.02.03.000008,0.0
01/2024,999,1.2.03.01.000001,0.0
01/2024,999,1.2.03.01.000003,0.0
01/2024,999,1.2.03.01.000005,0.0
01/2024,999,1.2.03.01.000006,16.8819
01/2024,999,1.2.03.01.000007,0.0
01/2024,999,1.2.03.01.000008,0.0
01/2024,999,1.2.03.01.000009,0.0
01/2024,999,1.2.03.01.000010,76.58
01/2024,999,1.2.03.01.000012,104.80875
01/2024,999,1.2.03.01.000015,123169.52665
01/2024,999,1.2.03.01.000016,877.2242
01/2024,999,1.2.03.01.000017,9417.4
01/2024,999,1.2.03.01.000018,0.0
01/2024,999,1.2.03.01.000019,5889.03542
01/2024,999,1.2.03.01.000020,192.71354
01/2024,999,1.2.03.02.000001,-152.44334
01/2024,999,1.2.03.02.000002,-18.93094
01/2024,999,1.2.03.02.000003,-878.95733
01/2024,999,1.2.03.02.000004,-135836.99975
01/2024,999,1.2.03.02.000005,-75.07509
01/2024,999,1.2.03.02.000007,-0.77185
01/2024,999,1.2.04.01.000001,163.00541
01/2024,999,1.2.04.02.000001,-18.16705
01/2024,999,2.1.01.01.000004,0.0
01/2024,999,2.1.01.01.000005,0.0
01/2024,999,2.1.01.01.000006,0.0
01/2024,999,2.1.01.01.000007,0.0
01/2024,999,2.1.01.01.000008,-0.0
01/2024,999,2.1.01.01.000896,0.0
01/2024,999,2.1.01.01.000897,0.0
01/2024,999,2.1.01.01.000898,0.0
01/2024,999,2.1.01.02.000001,0.0
01/2024,999,2.1.01.02.000003,-0.225
01/2024,999,2.1.01.02.000004,-0.0
01/2024,999,2.1.01.02.000009,0.0
01/2024,999,2.1.01.02.000019,-1.96
01/2024,999,2.1.01.02.000024,0.0
01/2024,999,2.1.01.02.000025,-0.51
01/2024,999,2.1.01.02.000027,0.0
01/2024,999,2.1.01.02.000030,0.0
01/2024,999,2.1.01.02.000033,-0.53
01/2024,999,2.1.01.02.000034,-40.96261
01/2024,999,2.1.01.02.000038,0.0
01/2024,999,2.1.01.02.000043,-0.805
01/2024,999,2.1.01.02.000045,-0.0
01/2024,999,2.1.01.02.000046,0.0
01/2024,999,2.1.01.02.000050,0.0
01/2024,999,2.1.01.02.000051,0.0
01/2024,999,2.1.01.02.000052,0.0
01/2024,999,2.1.01.02.000053,-0.0
01/2024,999,2.1.01.02.000054,0.0
01/2024,999,2.1.01.02.000056,0.0
01/2024,999,2.1.01.02.000059,0.0
01/2024,999,2.1.01.02.000062,-66.52444
01/2024,999,2.1.01.02.000065,0.0
01/2024,999,2.1.01.02.000069,0.0
01/2024,999,2.1.01.02.000070,-2.07
01/2024,999,2.1.01.02.000072,0.0
01/2024,999,2.1.01.02.000076,-9.83856
01/2024,999,2.1.01.02.000078,0.0
01/2024,999,2.1.01.02.000088,-7.5
01/2024,999,2.1.01.02.000089,0.0
01/2024,999,2.1.01.02.000090,0.0
01/2024,999,2.1.01.02.000091,0.0
01/2024,999,2.1.01.02.000098,0.0
01/2024,999,2.1.01.02.000102,0.0
01/2024,999,2.1.01.02.000106,0.0
01/2024,999,2.1.01.02.000109,0.0
01/2024,999,2.1.01.02.000111,-0.0
01/2024,999,2.1.01.02.000113,0.0
01/2024,999,2.1.01.02.000116,0.0
01/2024,999,2.1.01.02.000122,0.0
01/2024,999,2.1.01.02.000132,-0.93747
01/2024,999,2.1.01.02.000133,0.0
01/2024,999,2.1.01.02.000137,0.0
01/2024,999,2.1.01.02.000145,0.0
01/2024,999,2.1.01.02.000147,0.0
01/2024,999,2.1.01.02.000148,-1.31
01/2024,999,2.1.01.02.000149,0.0
01/2024,999,2.1.01.02.000150,0.0
01/2024,999,2.1.01.02.000152,0.0
01/2024,999,2.1.01.02.000154,-1.4499
01/2024,999,2.1.01.02.000155,0.0
01/2024,999,2.1.01.02.000169,-19.4383
01/2024,999,2.1.01.02.000170,0.0
01/2024,999,2.1.01.02.000173,-0.0
01/2024,999,2.1.01.02.000174,-2.9165
01/2024,999,2.1.01.02.000175,0.0
01/2024,999,2.1.01.02.000180,0.0
01/2024,999,2.1.01.02.000184,0.0
01/2024,999,2.1.01.02.000186,0.0
01/2024,999,2.1.01.02.000188,0.0
01/2024,999,2.1.01.02.000194,0.0
01/2024,999,2.1.01.02.000196,-28.74996
01/2024,999,2.1.01.02.000198,0.0
01/2024,999,2.1.01.02.000202,0.0
01/2024,999,2.1.01.02.000214,-13.77166
01/2024,999,2.1.01.02.000217,-1.73
01/2024,999,2.1.01.02.000222,0.0
01/2024,999,2.1.01.02.000224,0.0
01/2024,999,2.1.01.02.000225,-2.459
01/2024,999,2.1.01.02.000226,0.0
01/2024,999,2.1.01.02.000228,0.0
01/2024,999,2.1.01.02.000229,0.0
01/2024,999,2.1.01.02.000231,-0.8206
01/2024,999,2.1.01.02.000234,0.0
01/2024,999,2.1.01.02.000246,0.0
01/2024,999,2.1.01.02.000251,-1.434
01/2024,999,2.1.01.02.000261,0.0
01/2024,999,2.1.01.02.000263,0.0
01/2024,999,2.1.01.02.000265,0.0
01/2024,999,2.1.01.02.000267,-3.568
01/2024,999,2.1.01.02.000269,-53.62132
01/2024,999,2.1.01.02.000274,0.0
01/2024,999,2.1.01.02.000280,0.0
01/2024,999,2.1.01.02.000283,-4.38323
01/2024,999,2.1.01.02.000289,-824.6211
01/2024,999,2.1.01.02.000293,0.0
01/2024,999,2.1.01.02.000294,0.0
01/2024,999,2.1.01.02.000300,0.0
01/2024,999,2.1.01.02.000307,0.0
01/2024,999,2.1.01.02.000308,-4.0
01/2024,999,2.1.01.02.000311,0.0
01/2024,999,2.1.01.02.000312,0.0
01/2024,999,2.1.01.02.000313,-11.30167
01/2024,999,2.1.01.02.000314,-0.0
01/2024,999,2.1.01.02.000316,0.0
01/2024,999,2.1.01.02.000318,-1.438
01/2024,999,2.1.01.02.000320,-4.01991
01/2024,999,2.1.01.02.000322,0.0
01/2024,999,2.1.01.02.000324,0.0
01/2024,999,2.1.01.02.000329,0.0
01/2024,999,2.1.01.02.000331,-0.8425
01/2024,999,2.1.01.02.000333,0.0
01/2024,999,2.1.01.02.000335,-3.0
01/2024,999,2.1.01.02.000338,-0.0
01/2024,999,2.1.01.02.000342,-0.0
01/2024,999,2.1.01.02.000349,0.0
01/2024,999,2.1.01.02.000353,0.0
01/2024,999,2.1.01.02.000355,0.0
01/2024,999,2.1.01.02.000358,0.0
01/2024,999,2.1.01.02.000360,0.0
01/2024,999,2.1.01.02.000368,0.0
01/2024,999,2.1.01.02.000371,-0.0
01/2024,999,2.1.01.02.000375,-0.0
01/2024,999,2.1.01.02.000376,0.0
01/2024,999,2.1.01.02.000378,0.0
01/2024,999,2.1.01.02.000380,0.0
01/2024,999,2.1.01.02.000381,0.0
01/2024,999,2.1.01.02.000382,-0.558
01/2024,999,2.1.01.02.000383,-0.0
01/2024,999,2.1.01.02.000386,0.0
01/2024,999,2.1.01.02.000389,-0.0
01/2024,999,2.1.01.02.000390,-0.93
01/2024,999,2.1.01.02.000391,-85.35074
01/2024,999,2.1.01.02.000393,0.0
01/2024,999,2.1.01.02.000396,0.0
01/2024,999,2.1.01.02.000397,0.0
01/2024,999,2.1.01.02.000399,-0.0
01/2024,999,2.1.01.02.000403,-4.58528
01/2024,999,2.1.01.02.000405,0.0
01/2024,999,2.1.01.02.000409,-5.26662
01/2024,999,2.1.01.02.000412,0.0
01/2024,999,2.1.01.02.000413,0.0
01/2024,999,2.1.01.02.000416,-4.818
01/2024,999,2.1.01.02.000419,-0.0
01/2024,999,2.1.01.02.000420,-4.0176
01/2024,999,2.1.01.02.000422,-71.50234
01/2024,999,2.1.01.02.000425,0.0
01/2024,999,2.1.01.02.000427,-1.1
01/2024,999,2.1.01.02.000429,0.0
01/2024,999,2.1.01.02.000430,-59.54008
01/2024,999,2.1.01.02.000435,0.0
01/2024,999,2.1.01.02.000445,-3.99
01/2024,999,2.1.01.02.000450,0.0
01/2024,999,2.1.01.02.000451,0.0
01/2024,999,2.1.01.02.000452,-2.02839
01/2024,999,2.1.01.02.000455,0.0
01/2024,999,2.1.01.02.000457,0.0
01/2024,999,2.1.01.02.000460,-7.6478
01/2024,999,2.1.01.02.000463,0.0
01/2024,999,2.1.01.02.000465,-8.67717
01/2024,999,2.1.01.02.000468,-0.0
01/2024,999,2.1.01.02.000471,0.0
01/2024,999,2.1.01.02.000473,-10.31301
01/2024,999,2.1.01.02.000474,0.0
01/2024,999,2.1.01.02.000480,-0.0
01/2024,999,2.1.01.02.000481,-0.0
01/2024,999,2.1.01.02.000492,0.0
01/2024,999,2.1.01.02.000499,-82.2225
01/2024,999,2.1.01.02.000504,0.0
01/2024,999,2.1.01.02.000513,-0.0
01/2024,999,2.1.01.02.000515,-0.9603
01/2024,999,2.1.01.02.000518,0.0
01/2024,999,2.1.01.02.000540,-0.401
01/2024,999,2.1.01.02.000544,0.0
01/2024,999,2.1.01.02.000553,-1.38
01/2024,999,2.1.01.02.000554,0.0
01/2024,999,2.1.01.02.000555,0.0
01/2024,999,2.1.01.02.000556,0.0
01/2024,999,2.1.01.02.000557,0.0
01/2024,999,2.1.01.02.000561,0.0
01/2024,999,2.1.01.02.000563,-628.59602
01/2024,999,2.1.01.02.000565,0.0
